Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.319606000,1,0,1,0
0.319710000,1,1,1,0
0.319814000,1,0,1,0
0.319918000,1,1,1,0
0.320022000,1,0,1,0
0.320542000,1,1,1,0
0.320646000,1,0,1,0
0.320958000,1,1,1,0
0.321062000,1,0,1,0
0.321270000,1,1,1,0
0.321374000,1,0,1,0
0.321582000,1,1,1,0
0.321686000,1,0,1,0
0.321998000,1,1,1,0
0.322102000,1,0,1,0
0.322206000,1,1,1,0
0.322310000,1,0,1,0
0.322518000,1,1,1,0
0.322726000,1,0,1,0
0.322830000,1,1,1,0
0.323766000,1,0,1,0
0.323974000,1,1,1,0
0.324807000,1,0,1,0
0.325015000,1,1,1,0
0.325535000,1,0,1,0
0.325743000,1,1,1,0
0.344684000,0,1,1,0
0.344788000,1,1,1,0
0.344892000,0,1,1,0
0.344997000,1,1,1,0
0.345101000,0,1,1,0
0.345205000,1,1,1,0
0.345309000,0,1,1,0
0.345414000,1,1,1,0
0.345518000,0,1,1,0
0.345622000,1,1,1,0
0.345726000,0,1,1,0
0.345934000,1,1,1,0
0.346038000,0,1,1,0
0.346143000,1,1,1,0
0.346247000,0,1,1,0
0.346351000,1,1,1,0
0.346455000,0,1,1,0
0.346560000,1,1,1,0
0.346768000,0,1,1,0
0.346872000,1,1,1,0
0.346976000,0,1,1,0
0.347706000,1,1,1,0
0.347810000,0,1,1,0
0.348122000,1,1,1,0
0.348226000,0,1,1,0
0.348747000,1,1,1,0
0.348851000,0,1,1,0
0.348956000,1,1,1,0
0.349060000,0,1,1,0
0.349477000,1,1,1,0
0.349581000,0,1,1,0
0.349789000,1,1,1,0
0.349893000,0,1,1,0
0.350831000,1,1,1,0
0.350935000,0,1,1,0
0.351873000,1,1,1,0
0.351977000,0,1,1,0
0.352915000,1,1,1,0
0.352996000,1,0,1,0
0.353100000,1,1,1,0
0.353204000,1,0,1,0
0.353308000,1,1,1,0
0.353412000,1,0,1,0
0.353516000,1,1,1,0
0.353620000,1,0,1,0
0.353724000,1,1,1,0
0.353828000,1,0,1,0
0.353932000,1,1,1,0
0.354036000,1,0,1,0
0.354244000,1,1,1,0
0.354348000,1,0,1,0
0.354452000,1,1,1,0
0.354556000,1,0,1,0
0.354660000,1,1,1,0
0.354764000,1,0,1,0
0.354868000,1,1,1,0
0.355076000,1,0,1,0
0.355181000,1,1,1,0
0.355284000,1,0,1,0
0.356013000,1,1,1,0
0.356117000,1,0,1,0
0.356221000,1,1,1,0
0.356325000,1,0,1,0
0.356429000,1,1,1,0
0.356533000,1,0,1,0
0.357053000,1,1,1,0
0.357157000,1,0,1,0
0.357469000,1,1,1,0
0.357573000,1,0,1,0
0.357781000,1,1,1,0
0.357885000,1,0,1,0
0.358093000,1,1,1,0
0.358197000,1,0,1,0
0.358509000,1,1,1,0
0.358613000,1,0,1,0
0.358717000,1,1,1,0
0.358821000,1,0,1,0
0.359029000,1,1,1,0
0.359237000,1,0,1,0
0.359341000,1,1,1,0
0.360277000,1,0,1,0
0.360486000,1,1,1,0
0.361318000,1,0,1,0
0.361526000,1,1,1,0
0.362046000,1,0,1,0
0.362254000,1,1,1,0
0.576284000,0,1,1,0
0.576388000,1,1,1,0
0.576492000,0,1,1,0
0.576596000,1,1,1,0
0.576700000,0,1,1,0
0.576805000,1,1,1,0
0.576909000,0,1,1,0
0.577013000,1,1,1,0
0.577117000,0,1,1,0
0.577222000,1,1,1,0
0.577326000,0,1,1,0
0.577534000,1,1,1,0
0.577638000,0,1,1,0
0.577742000,1,1,1,0
0.577846000,0,1,1,0
0.577951000,1,1,1,0
0.578055000,0,1,1,0
0.578159000,1,1,1,0
0.578367000,0,1,1,0
0.578472000,1,1,1,0
0.578576000,0,1,1,0
0.579305000,1,1,1,0
0.579409000,0,1,1,0
0.579514000,1,1,1,0
0.579618000,0,1,1,0
0.580347000,1,1,1,0
0.580451000,0,1,1,0
0.580764000,1,1,1,0
0.580868000,0,1,1,0
0.581389000,1,1,1,0
0.581721000,1,0,1,0
0.581825000,1,1,1,0
0.581929000,1,0,1,0
0.582033000,1,1,1,0
0.582137000,1,0,1,0
0.582241000,1,1,1,0
0.582345000,1,0,1,0
0.582449000,1,1,1,0
0.582553000,1,0,1,0
0.582657000,1,1,1,0
0.582761000,1,0,1,0
0.582969000,1,1,1,0
0.583073000,1,0,1,0
0.583178000,1,1,1,0
0.583281000,1,0,1,0
0.583386000,1,1,1,0
0.583490000,1,0,1,0
0.583594000,1,1,1,0
0.583802000,1,0,1,0
0.583906000,1,1,1,0
0.584010000,1,0,1,0
0.584738000,1,1,1,0
0.584842000,1,0,1,0
0.584946000,1,1,1,0
0.585050000,1,0,1,0
0.585154000,1,1,1,0
0.585258000,1,0,1,0
0.585778000,1,1,1,0
0.585882000,1,0,1,0
0.586194000,1,1,1,0
0.586298000,1,0,1,0
0.586818000,1,1,1,0
0.586922000,1,0,1,0
0.587234000,1,1,1,0
0.587338000,1,0,1,0
0.587442000,1,1,1,0
0.587546000,1,0,1,0
0.587754000,1,1,1,0
0.587962000,1,0,1,0
0.588899000,1,1,1,0
0.589003000,1,0,1,0
0.589107000,1,1,1,0
0.589211000,1,0,1,0
0.589939000,1,1,1,0
0.590043000,1,0,1,0
0.590147000,1,1,1,0
0.590355000,1,0,1,0
0.590459000,1,1,1,0
0.590563000,1,0,1,0
0.590771000,1,1,1,0
0.590875000,1,0,1,0
0.590979000,1,1,1,0
0.601704000,0,1,1,0
0.601809000,1,1,1,0
0.601913000,0,1,1,0
0.602017000,1,1,1,0
0.602121000,0,1,1,0
0.602226000,1,1,1,0
0.602330000,0,1,1,0
0.602434000,1,1,1,0
0.602538000,0,1,1,0
0.602642000,1,1,1,0
0.602746000,0,1,1,0
0.602955000,1,1,1,0
0.603059000,0,1,1,0
0.603163000,1,1,1,0
0.603267000,0,1,1,0
0.603372000,1,1,1,0
0.603476000,0,1,1,0
0.603580000,1,1,1,0
0.603788000,0,1,1,0
0.603892000,1,1,1,0
0.603996000,0,1,1,0
0.604726000,1,1,1,0
0.604830000,0,1,1,0
0.604934000,1,1,1,0
0.605038000,0,1,1,0
0.605768000,1,1,1,0
0.605872000,0,1,1,0
0.606185000,1,1,1,0
0.606289000,0,1,1,0
0.606497000,1,1,1,0
0.606601000,0,1,1,0
0.606810000,1,1,1,0
0.606910000,1,0,1,0
0.607014000,1,1,1,0
0.607118000,1,0,1,0
0.607222000,1,1,1,0
0.607326000,1,0,1,0
0.607430000,1,1,1,0
0.607534000,1,0,1,0
0.607638000,1,1,1,0
0.607742000,1,0,1,0
0.607846000,1,1,1,0
0.607950000,1,0,1,0
0.608158000,1,1,1,0
0.608262000,1,0,1,0
0.608366000,1,1,1,0
0.608470000,1,0,1,0
0.608574000,1,1,1,0
0.608678000,1,0,1,0
0.608782000,1,1,1,0
0.608990000,1,0,1,0
0.609094000,1,1,1,0
0.609198000,1,0,1,0
0.609926000,1,1,1,0
0.610030000,1,0,1,0
0.610134000,1,1,1,0
0.610238000,1,0,1,0
0.610342000,1,1,1,0
0.610446000,1,0,1,0
0.610966000,1,1,1,0
0.611070000,1,0,1,0
0.611383000,1,1,1,0
0.611486000,1,0,1,0
0.611695000,1,1,1,0
0.611799000,1,0,1,0
0.612007000,1,1,1,0
0.612111000,1,0,1,0
0.612423000,1,1,1,0
0.612527000,1,0,1,0
0.612631000,1,1,1,0
0.612735000,1,0,1,0
0.612943000,1,1,1,0
0.613151000,1,0,1,0
0.613255000,1,1,1,0
0.614191000,1,0,1,0
0.614399000,1,1,1,0
0.615231000,1,0,1,0
0.615439000,1,1,1,0
0.615959000,1,0,1,0
0.616167000,1,1,1,0
0.635147000,0,1,1,0
0.635252000,1,1,1,0
0.635356000,0,1,1,0
0.635460000,1,1,1,0
0.635564000,0,1,1,0
0.635668000,1,1,1,0
0.635772000,0,1,1,0
0.635877000,1,1,1,0
0.635981000,0,1,1,0
0.636085000,1,1,1,0
0.636189000,0,1,1,0
0.636398000,1,1,1,0
0.636502000,0,1,1,0
0.636606000,1,1,1,0
0.636710000,0,1,1,0
0.636814000,1,1,1,0
0.636918000,0,1,1,0
0.637023000,1,1,1,0
0.637231000,0,1,1,0
0.637335000,1,1,1,0
0.637439000,0,1,1,0
0.638169000,1,1,1,0
0.638273000,0,1,1,0
0.638586000,1,1,1,0
0.638690000,0,1,1,0
0.639211000,1,1,1,0
0.639315000,0,1,1,0
0.639419000,1,1,1,0
0.639523000,0,1,1,0
0.639940000,1,1,1,0
0.640044000,0,1,1,0
0.640252000,1,1,1,0
0.640356000,0,1,1,0
0.641294000,1,1,1,0
0.641398000,0,1,1,0
0.642336000,1,1,1,0
0.642440000,0,1,1,0
0.643378000,1,1,1,0
0.643525000,1,0,1,0
0.643629000,1,1,1,0
0.643733000,1,0,1,0
0.643837000,1,1,1,0
0.643941000,1,0,1,0
0.644045000,1,1,1,0
0.644149000,1,0,1,0
0.644253000,1,1,1,0
0.644357000,1,0,1,0
0.644461000,1,1,1,0
0.644565000,1,0,1,0
0.644773000,1,1,1,0
0.644877000,1,0,1,0
0.644981000,1,1,1,0
0.645085000,1,0,1,0
0.645189000,1,1,1,0
0.645293000,1,0,1,0
0.645397000,1,1,1,0
0.645605000,1,0,1,0
0.645709000,1,1,1,0
0.645813000,1,0,1,0
0.646541000,1,1,1,0
0.646645000,1,0,1,0
0.646749000,1,1,1,0
0.646853000,1,0,1,0
0.646957000,1,1,1,0
0.647061000,1,0,1,0
0.647582000,1,1,1,0
0.647686000,1,0,1,0
0.647998000,1,1,1,0
0.648102000,1,0,1,0
0.648310000,1,1,1,0
0.648414000,1,0,1,0
0.648622000,1,1,1,0
0.648726000,1,0,1,0
0.649038000,1,1,1,0
0.649142000,1,0,1,0
0.649246000,1,1,1,0
0.649350000,1,0,1,0
0.649558000,1,1,1,0
0.649766000,1,0,1,0
0.649870000,1,1,1,0
0.650806000,1,0,1,0
0.651014000,1,1,1,0
0.651846000,1,0,1,0
0.652054000,1,1,1,0
0.652574000,1,0,1,0
0.652783000,1,1,1,0
0.866747000,0,1,1,0
0.866851000,1,1,1,0
0.866955000,0,1,1,0
0.867060000,1,1,1,0
0.867164000,0,1,1,0
0.867268000,1,1,1,0
0.867372000,0,1,1,0
0.867476000,1,1,1,0
0.867580000,0,1,1,0
0.867685000,1,1,1,0
0.867789000,0,1,1,0
0.867997000,1,1,1,0
0.868101000,0,1,1,0
0.868206000,1,1,1,0
0.868310000,0,1,1,0
0.868414000,1,1,1,0
0.868518000,0,1,1,0
0.868622000,1,1,1,0
0.868831000,0,1,1,0
0.868935000,1,1,1,0
0.869039000,0,1,1,0
0.869768000,1,1,1,0
0.869872000,0,1,1,0
0.869977000,1,1,1,0
0.870081000,0,1,1,0
0.870810000,1,1,1,0
0.870914000,0,1,1,0
