Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.872745000,1,1,1,0
0.872849000,0,1,1,0
0.872953000,1,1,1,0
0.873057000,0,1,1,0
0.873161000,1,1,1,0
0.873265000,0,1,1,0
0.873370000,1,1,1,0
0.873474000,0,1,1,0
0.873682000,1,1,1,0
0.873786000,0,1,1,0
0.873891000,1,1,1,0
0.873995000,0,1,1,0
0.874099000,1,1,1,0
0.874203000,0,1,1,0
0.874307000,1,1,1,0
0.874516000,0,1,1,0
0.874620000,1,1,1,0
0.874724000,0,1,1,0
0.875453000,1,1,1,0
0.875557000,0,1,1,0
0.875662000,1,1,1,0
0.875766000,0,1,1,0
0.876495000,1,1,1,0
0.876599000,0,1,1,0
0.876912000,1,1,1,0
0.877016000,0,1,1,0
0.877537000,1,1,1,0
0.877664000,1,0,1,0
0.877768000,1,1,1,0
0.877872000,1,0,1,0
0.877976000,1,1,1,0
0.878080000,1,0,1,0
0.878184000,1,1,1,0
0.878288000,1,0,1,0
0.878392000,1,1,1,0
0.878496000,1,0,1,0
0.878600000,1,1,1,0
0.878704000,1,0,1,0
0.878912000,1,1,1,0
0.879016000,1,0,1,0
0.879120000,1,1,1,0
0.879224000,1,0,1,0
0.879329000,1,1,1,0
0.879432000,1,0,1,0
0.879537000,1,1,1,0
0.879745000,1,0,1,0
0.879849000,1,1,1,0
0.879953000,1,0,1,0
0.880681000,1,1,1,0
0.880785000,1,0,1,0
0.880889000,1,1,1,0
0.880993000,1,0,1,0
0.881097000,1,1,1,0
0.881201000,1,0,1,0
0.881721000,1,1,1,0
0.881825000,1,0,1,0
0.882137000,1,1,1,0
0.882241000,1,0,1,0
0.882761000,1,1,1,0
0.882865000,1,0,1,0
0.883177000,1,1,1,0
0.883281000,1,0,1,0
0.883385000,1,1,1,0
0.883489000,1,0,1,0
0.883801000,1,1,1,0
0.883905000,1,0,1,0
0.884842000,1,1,1,0
0.884946000,1,0,1,0
0.885882000,1,1,1,0
0.885986000,1,0,1,0
0.886090000,1,1,1,0
0.886298000,1,0,1,0
0.886506000,1,1,1,0
0.886818000,1,0,1,0
0.886922000,1,1,1,0
0.897853000,0,1,1,0
0.897957000,1,1,1,0
0.898061000,0,1,1,0
0.898165000,1,1,1,0
0.898269000,0,1,1,0
0.898374000,1,1,1,0
0.898478000,0,1,1,0
0.898582000,1,1,1,0
0.898686000,0,1,1,0
0.898790000,1,1,1,0
0.898894000,0,1,1,0
0.899103000,1,1,1,0
0.899207000,0,1,1,0
0.899311000,1,1,1,0
0.899415000,0,1,1,0
0.899520000,1,1,1,0
0.899624000,0,1,1,0
0.899728000,1,1,1,0
0.899936000,0,1,1,0
0.900041000,1,1,1,0
0.900145000,0,1,1,0
0.900874000,1,1,1,0
0.900978000,0,1,1,0
0.901082000,1,1,1,0
0.901186000,0,1,1,0
0.901916000,1,1,1,0
0.902020000,0,1,1,0
0.902333000,1,1,1,0
0.902437000,0,1,1,0
0.902645000,1,1,1,0
0.902749000,0,1,1,0
0.902958000,1,1,1,0
0.903102000,1,0,1,0
0.903206000,1,1,1,0
0.903310000,1,0,1,0
0.903414000,1,1,1,0
0.903518000,1,0,1,0
0.903622000,1,1,1,0
0.903726000,1,0,1,0
0.903830000,1,1,1,0
0.903934000,1,0,1,0
0.904039000,1,1,1,0
0.904142000,1,0,1,0
0.904351000,1,1,1,0
0.904455000,1,0,1,0
0.904559000,1,1,1,0
0.904663000,1,0,1,0
0.904767000,1,1,1,0
0.904871000,1,0,1,0
0.904975000,1,1,1,0
0.905183000,1,0,1,0
0.905287000,1,1,1,0
0.905391000,1,0,1,0
0.906119000,1,1,1,0
0.906223000,1,0,1,0
0.906327000,1,1,1,0
0.906431000,1,0,1,0
0.906535000,1,1,1,0
0.906639000,1,0,1,0
0.907159000,1,1,1,0
0.907263000,1,0,1,0
0.907575000,1,1,1,0
0.907679000,1,0,1,0
0.907887000,1,1,1,0
0.907991000,1,0,1,0
0.908199000,1,1,1,0
0.908303000,1,0,1,0
0.908615000,1,1,1,0
0.908719000,1,0,1,0
0.908823000,1,1,1,0
0.908927000,1,0,1,0
0.909240000,1,1,1,0
0.909343000,1,0,1,0
0.910280000,1,1,1,0
0.910384000,1,0,1,0
0.911320000,1,1,1,0
0.911424000,1,0,1,0
0.912360000,1,1,1,0
0.931295000,0,1,1,0
0.931400000,1,1,1,0
0.931504000,0,1,1,0
0.931608000,1,1,1,0
0.931712000,0,1,1,0
0.931817000,1,1,1,0
0.931921000,0,1,1,0
0.932025000,1,1,1,0
0.932129000,0,1,1,0
0.932233000,1,1,1,0
0.932337000,0,1,1,0
0.932546000,1,1,1,0
0.932650000,0,1,1,0
0.932754000,1,1,1,0
0.932858000,0,1,1,0
0.932963000,1,1,1,0
0.933067000,0,1,1,0
0.933171000,1,1,1,0
0.933379000,0,1,1,0
0.933483000,1,1,1,0
0.933588000,0,1,1,0
0.934317000,1,1,1,0
0.934421000,0,1,1,0
0.934734000,1,1,1,0
0.934838000,0,1,1,0
0.935359000,1,1,1,0
0.935463000,0,1,1,0
0.935567000,1,1,1,0
0.935671000,0,1,1,0
0.936088000,1,1,1,0
0.936192000,0,1,1,0
0.936401000,1,1,1,0
0.936505000,0,1,1,0
0.936609000,1,1,1,0
0.936713000,0,1,1,0
0.937442000,1,1,1,0
0.937546000,0,1,1,0
0.938484000,1,1,1,0
0.938588000,0,1,1,0
0.939526000,1,1,1,0
0.939613000,1,0,1,0
0.939717000,1,1,1,0
0.939821000,1,0,1,0
0.939926000,1,1,1,0
0.940029000,1,0,1,0
0.940134000,1,1,1,0
0.940238000,1,0,1,0
0.940342000,1,1,1,0
0.940446000,1,0,1,0
0.940550000,1,1,1,0
0.940654000,1,0,1,0
0.940862000,1,1,1,0
0.940966000,1,0,1,0
0.941070000,1,1,1,0
0.941174000,1,0,1,0
0.941278000,1,1,1,0
0.941382000,1,0,1,0
0.941486000,1,1,1,0
0.941694000,1,0,1,0
0.941798000,1,1,1,0
0.941902000,1,0,1,0
0.942630000,1,1,1,0
0.942734000,1,0,1,0
0.942838000,1,1,1,0
0.942942000,1,0,1,0
0.943046000,1,1,1,0
0.943150000,1,0,1,0
0.943670000,1,1,1,0
0.943774000,1,0,1,0
0.944086000,1,1,1,0
0.944190000,1,0,1,0
0.944398000,1,1,1,0
0.944502000,1,0,1,0
0.944710000,1,1,1,0
0.944814000,1,0,1,0
0.945127000,1,1,1,0
0.945230000,1,0,1,0
0.945335000,1,1,1,0
0.945439000,1,0,1,0
0.945751000,1,1,1,0
0.945855000,1,0,1,0
0.946791000,1,1,1,0
0.946895000,1,0,1,0
0.947831000,1,1,1,0
0.947935000,1,0,1,0
0.948871000,1,1,1,0
1.066108000,1,1,1,0
